preço (R$),endereço,área (m2),quartos,vagas,bairro
250000.0,Rua Ângelo Bertini,62,2,1, Sacomã
250000.0,Rua Barão do Rio Prata,62,2,1, Sacomã
650000.0,Rua André Pujos,176,3,1, Sacomã
286777.45,Rua José Fernandes Caldas,49,2,1, Sacomã
300000.0,Avenida dos Ourives,62,3,1, Sacomã
220000.0,Rua Edmundo Carvalho,47,2,1, Sacomã
230000.0,Estrada das Lágrimas,56,2,1, Sacomã
270000.0,Avenida dos Ourives,56,2,1, Sacomã
280000.0,Avenida dos Ourives,65,3,1, Sacomã
349000.0,Avenida Padre Arlindo Vieira,78,3,1, Sacomã
298225.61,Rua Mercedes Salano Castineiras,60,2,2, Sacomã
375000.0,Rua Américo Samarone,70,2,1, Sacomã
330000.0,Rua Alencar Araripe,52,2,1, Sacomã
260000.0,Avenida dos Ourives,60,2,1, Sacomã
250000.0,Rua Giovanni Boltraffio,61,2,2, Sacomã
277000.0,Rua Marquês de Lages,44,2,1, Sacomã
296000.0,Avenida Padre Arlindo Vieira,62,3,1, Sacomã
243509.37,Rua Barão do Rio Prata,55,2,1, Sacomã
320000.0,Rua Laranjal,55,2,1, Sacomã
330000.0,Avenida dos Ourives,50,2,2, Sacomã
260000.0,Avenida dos Ourives,53,2,1, Sacomã
480000.0,Avenida Santo Albano,75,3,1, Sacomã
265000.0,Rua José Fernandes Caldas,50,2,1, Sacomã
260000.0,Avenida dos Ourives,67,3,1, Sacomã
580000.0,Rua Nossa Senhora das Mercês,74,3,1, Sacomã
286000.0,Avenida Padre Arlindo Vieira,50,2,1, Sacomã
300000.0,Avenida dos Ourives,53,2,1, Sacomã
445030.04,Rua Marquês de Lages,63,3,1, Sacomã
307219.27,Rua Farid Miguel Haddad,55,2,1, Sacomã
564000.0,Rua Elba,76,3,2, Sacomã
480000.0,Rua Marquês de Maricá,80,3,1, Sacomã
275000.0,Rua Viena,48,2,1, Sacomã
415000.0,Rua Ângelo Bertini,68,3,1, Sacomã
1080000.0,Rua Elba,145,3,2, Sacomã
380000.0,Rua C,79,3,1, Sacomã
260000.0,Rua Alencar Araripe,34,1,1, Sacomã
304996.56,Rua Aquiles Jovane,50,2,1, Sacomã
500000.0,Avenida Coronel José Pires de Andrade,69,2,1, Sacomã
290000.0,Rua José Fernandes Caldas,50,2,1, Sacomã
482709.0,Rua Guilherme Bebiano Martins,60,3,1, Sacomã
330000.0,Avenida Professor Sylla Mattos,75,3,1, Sacomã
320000.0,Rua Abrahão Calux,70,2,1, Sacomã
560000.0,Rua Abagiba,69,3,2, Sacomã
449000.0,Rua Alencar Araripe,81,3,2, Sacomã
245000.0,Rua Anny,50,2,1, Sacomã
280000.0,Rua Professor Arnaldo João Semeraro,67,2,1, Sacomã
266000.0,Avenida dos Ourives,60,2,1, Sacomã
420000.0,Rua Descampado,60,2,1, Sacomã
540000.0,Rua Abagiba,74,3,1, Sacomã
590000.0,Rua Nossa Senhora das Mercês,74,3,2, Sacomã
240000.0,Avenida dos Ourives,41,2,1, Sacomã
340000.0,Rua Alencar Araripe,56,2,1, Sacomã
280000.0,Rua Alencar Araripe,47,2,1, Sacomã
550000.0,Rua Rizieri Negrini,90,2,1, Sacomã
300000.0,Rua José Fernandes Caldas,51,2,1, Sacomã
800000.0,Avenida Coronel José Pires de Andrade,84,3,1, Sacomã
550000.0,Rua André Pujos,121,3,1, Sacomã
550000.0,Rua Professor Arnaldo João Semeraro,69,3,1, Sacomã
895000.0,Rua Coronel Francisco Inácio,117,3,2, Sacomã
260000.0,Avenida dos Ourives,60,3,1, Sacomã
350000.0,Rua Giovanni Boltraffio,63,2,1, Sacomã
400000.0,Rua Vergueiro,50,2,1, Sacomã
495000.0,Rua Salvador Pires de Lima,63,2,1, Sacomã
710000.0,Rua Tito Oliani,150,3,2, Sacomã
420000.0,Rua Salvador Pedroso,60,2,1, Sacomã
347715.26,Estrada das Lágrimas,60,2,1, Sacomã
230000.0,Rua Professor Arnaldo João Semeraro,61,2,1, Sacomã
300000.0,Rua Moacir Guimarães,94,3,1, Sacomã
265026.8,Rua dos Cariris Novos,55,3,1, Sacomã
282000.0,Avenida Padre Arlindo Vieira,47,2,1, Sacomã
285000.0,Rua Professor Arnaldo João Semeraro,63,2,1, Sacomã
228000.0,Rua Aquiles Jovane,49,2,1, Sacomã
195000.0,Rua Budapeste,26,1,1, Sacomã
290000.0,Rua Alencar Araripe,50,2,1, Sacomã
225995.24,Rua Farid Miguel Haddad,47,2,1, Sacomã
330000.0,Rua Laranjal,63,2,1, Sacomã
379826.2,Avenida dos Ourives,68,3,1, Sacomã
360000.0,Avenida Patente,87,3,1, Sacomã
450000.0,Rua Américo Samarone,69,2,1, Sacomã
600000.0,Rua Elba,117,3,2, Sacomã
260000.0,Rua dos Cariris Novos,55,2,1, Sacomã
600000.0,Rua Abagiba,68,3,1, Sacomã
320000.0,Rua Manoel Salgado,46,2,1, Sacomã
300000.0,Rua Aquiles Jovane,59,2,1, Sacomã
244900.0,Avenida dos Ourives,55,2,1, Sacomã
430000.0,Rua Manoel Salgado,119,3,1, Sacomã
300000.0,Rua Vergueiro,49,2,1, Sacomã
295000.0,Rua Coronel Francisco Inácio,60,3,1, Sacomã
268700.0,Rua Alencar Araripe,52,2,1, Sacomã
215000.0,Avenida Padre Arlindo Vieira,50,2,1, Sacomã
460000.0,Rua Nossa Senhora da Saúde,69,2,1, Sacomã
262784.0,Rua Francisco Romano,50,2,1, Sacomã
340000.0,Rua Manoel Salgado,88,2,1, Sacomã
300000.0,Rua Vergueiro,48,2,1, Sacomã
293000.0,Rua Isabel de Góis,108,3,1, Sacomã
287355.31,Avenida Padre Arlindo Vieira,50,2,1, Sacomã
270000.0,Rua Marquês de Lages,60,3,1, Sacomã
420000.0,Rua Vergueiro,72,3,2, Sacomã
350000.0,Rua Anny,61,3,1, Sacomã
330000.0,Avenida Patente,93,2,2, Sacomã
450000.0,Rua Marquês de Maricá,75,3,2, Sacomã
300000.0,Rua Giovanni Boltraffio,65,2,1, Sacomã
344783.6,Rua Mercedes Salano Castineiras,80,2,1, Sacomã
280000.0,Rua Izonzo,72,3,1, Sacomã
300000.0,Rua Alencar Araripe,48,2,1, Sacomã
600000.0,Rua Regino Aragão,85,3,2, Sacomã
275000.0,Rua Rizieri Negrini,45,2,1, Sacomã
290000.0,Rua Cândida Medeiros da Silva,70,3,1, Sacomã
320000.0,Avenida Padre Arlindo Vieira,68,3,1, Sacomã
360000.0,Rua Professor Arnaldo João Semeraro,66,2,1, Sacomã
360000.0,Avenida Patente,97,3,1, Sacomã
220000.0,Rua Léo de Morais,47,2,1, Sacomã
300000.0,Rua Marquês de Lages,43,2,1, Sacomã
512000.0,Rua Abagiba,69,3,2, Sacomã
485000.0,Avenida do Cursino,69,2,1, Sacomã
370000.0,Avenida Patente,87,3,1, Sacomã
298000.0,Rua Anny,62,3,1, Sacomã
700000.0,Rua Tito Oliani,150,3,2, Sacomã
260000.0,Estrada das Lágrimas,49,2,1, Sacomã
330000.0,Avenida Padre Arlindo Vieira,67,3,1, Sacomã
380000.0,Rua Alexandre Rapin,64,3,2, Sacomã
300000.0,Rua Cândida Medeiros da Silva,90,3,1, Sacomã
320000.0,Rua Vergueiro,50,2,1, Sacomã
255000.0,Rua Edmundo Carvalho,45,2,1, Sacomã
550000.0,Avenida Coronel José Pires de Andrade,88,2,2, Sacomã
245000.0,Rua Aquiles Jovane,55,2,1, Sacomã
419011.38,Rua José Fernandes Caldas,64,2,1, Sacomã
270000.0,Avenida Patente,67,2,1, Sacomã
239000.0,Rua Giovanni Bracelli,62,2,1, Sacomã
280000.0,Rua Viena,49,2,1, Sacomã
275000.0,Avenida Padre Arlindo Vieira,48,2,1, Sacomã
495000.0,Rua do Reno,71,3,1, Sacomã
340000.0,Rua Ilíria,57,2,1, Sacomã
230000.0,Rua Antônio Guarmerino,56,2,1, Sacomã
276000.0,Rua Ângelo Bertini,59,2,1, Sacomã
270000.0,Rua Professor Arnaldo João Semeraro,62,2,1, Sacomã
265000.0,Rua Max Berg,68,3,1, Sacomã
275000.0,Avenida dos Ourives,55,2,1, Sacomã
350000.0,Avenida Patente,87,3,1, Sacomã
210000.0,Rua Antônio Guarmerino,51,2,1, Sacomã
320000.0,Rua Francisco Rossano,50,2,1, Sacomã
245000.0,Rua Edmundo Carvalho,52,2,1, Sacomã
200000.0,Rua Padre Jerônimo Vermin,60,2,1, Sacomã
250000.0,Rua Antônio Guarmerino,52,2,1, Sacomã
260000.0,Rua Giácomo Cozzarelli,50,2,1, Sacomã
580000.0,Rua Alencar Araripe,82,3,2, Sacomã
300000.0,Rua Epiacaba,66,2,1, Sacomã
280000.0,Rua Viena,47,2,1, Sacomã
268000.0,Rua Professor Arnaldo João Semeraro,65,2,1, Sacomã
350000.0,Avenida Padre Arlindo Vieira,166,3,1, Sacomã
275000.0,Rua Ângelo Bertini,64,2,1, Sacomã
290000.0,Rua Professor Arnaldo João Semeraro,63,3,1, Sacomã
345520.74,Avenida dos Ourives,61,3,1, Sacomã
300000.0,Rua Professor Arnaldo João Semeraro,64,2,1, Sacomã
351608.67,Rua Professor Arnaldo João Semeraro,62,2,1, Sacomã
290000.0,Rua Mercedes Salano Castineiras,60,2,1, Sacomã
325000.0,Rua Vergueiro,60,2,1, Sacomã
404378.33,Rua C,72,3,1, Sacomã
330000.0,Avenida Carlos Liviero,57,2,1, Sacomã
360000.0,Rua Arroio Grande,73,2,2, Sacomã
330000.0,Avenida Patente,79,3,1, Sacomã
226000.0,Avenida Padre Arlindo Vieira,47,2,1, Sacomã
260000.0,Rua Giovanni Boltraffio,63,2,1, Sacomã
250000.0,Rua Edmundo Carvalho,50,2,1, Sacomã
240000.0,Rua José Fernandes Caldas,50,2,1, Sacomã
330000.0,Rua Marquês de Lages,62,2,1, Sacomã
265000.0,Avenida Padre Arlindo Vieira,49,2,1, Sacomã
310000.0,Rua Professor Arnaldo João Semeraro,51,2,1, Sacomã
310000.0,Rua Alencar Araripe,56,2,1, Sacomã
290000.0,Rua dos Cariris Novos,57,3,1, Sacomã
350000.0,Avenida Padre Arlindo Vieira,69,3,1, Sacomã
240000.0,Avenida Professor Sylla Mattos,53,2,1, Sacomã
320000.0,Rua Vergueiro,79,2,1, Sacomã
330000.0,Rua C,79,3,1, Sacomã
280000.0,Rua Alencar Araripe,52,2,1, Sacomã
240000.0,Rua Edmundo Carvalho,50,2,1, Sacomã
275600.0,Rua Sebastião Sarmento Mena,50,2,1, Sacomã
310000.0,Rua Viena,45,2,1, Sacomã
350000.0,Rua Vergueiro,46,2,1, Sacomã
360000.0,Avenida Patente,97,3,4, Sacomã
280000.0,Rua Cândida Medeiros da Silva,66,2,1, Sacomã
265000.0,Rua Alencar Araripe,34,1,1, Sacomã
270000.0,Avenida dos Ourives,47,2,1, Sacomã
275000.0,Avenida dos Ourives,62,3,1, Sacomã
290000.0,Avenida Padre Arlindo Vieira,63,3,1, Sacomã
280000.0,Avenida dos Ourives,63,3,1, Sacomã
345000.0,Rua Vergueiro,50,2,1, Sacomã
229899.0,Rua Farid Miguel Haddad,50,2,1, Sacomã
240000.0,Avenida dos Ourives,52,2,1, Sacomã
305000.0,Avenida Padre Arlindo Vieira,68,3,1, Sacomã
890000.0,Rua Abrahão Calux,150,2,2, Sacomã
270000.0,Rua Giovanni Boltraffio,63,2,1, Sacomã
310000.0,Rua Adriano Racine,50,2,1, Sacomã
839402.0,Rua Elba,145,3,2, Sacomã
240000.0,Rua José Fernandes Caldas,48,2,1, Sacomã
300885.0,Rua Cândida Medeiros da Silva,65,2,1, Sacomã
375000.0,Rua Alencar Araripe,60,2,1, Sacomã
430000.0,Rua Guilherme Bebiano Martins,80,3,1, Sacomã
350000.0,Via Anchieta,80,2,0, Sacomã
280000.0,Rua Isabel de Góis,64,3,1, Sacomã
257854.0,Avenida Padre Arlindo Vieira,53,2,1, Sacomã
250000.0,Rua José Fernandes Caldas,49,2,1, Sacomã
303127.0,Rua Alexandre Rapin,50,2,1, Sacomã
260000.0,Avenida do Cursino,43,2,1, Sacomã
330000.0,Rua Isabel de Góis,65,3,1, Sacomã
230000.0,Avenida Padre Arlindo Vieira,48,2,1, Sacomã
291386.34,Rua Mercedes Salano Castineiras,63,2,1, Sacomã
425000.0,Rua Vergueiro,69,3,1, Sacomã
280000.0,Avenida dos Ourives,47,2,1, Sacomã
229000.0,Rua Aquiles Jovane,48,2,1, Sacomã
220000.0,Avenida dos Ourives,67,2,1, Sacomã
235000.0,Rua Engenheiro José Bueno Bicalho,50,2,1, Sacomã
300000.0,Rua Alencar Araripe,54,2,1, Sacomã
380000.0,Rua Vergueiro,62,3,1, Sacomã
300000.0,Rua Isabel de Góis,65,3,1, Sacomã
320000.0,Rua Professor Arnaldo João Semeraro,98,3,1, Sacomã
385000.0,Avenida Coronel José Pires de Andrade,62,3,1, Sacomã
350000.0,Rua Professor Arnaldo João Semeraro,62,3,1, Sacomã
255000.0,Avenida dos Ourives,55,2,1, Sacomã
550000.0,Rua Vergueiro,67,3,1, Sacomã
260000.0,Rua dos Cariris Novos,55,3,1, Sacomã
200000.0,Rua Padre Jerônimo Vermin,54,2,1, Sacomã
300000.0,Rua Professor Arnaldo João Semeraro,65,2,1, Sacomã
270000.0,Rua Henrique Altes,59,2,1, Sacomã
230000.0,Avenida do Cursino,50,2,1, Sacomã
1060000.0,Rua Fausto,187,3,4, Sacomã
250000.0,Rua Aquiles Jovane,48,2,1, Sacomã
228000.0,Avenida Francesco Bibiena,43,2,1, Sacomã
269000.0,Rua Professor Arnaldo João Semeraro,51,2,1, Sacomã
250000.0,Avenida do Cursino,57,2,1, Sacomã
298500.0,Rua Professor Arnaldo João Semeraro,52,2,1, Sacomã
320000.0,Rua Marquês de Lages,62,3,1, Sacomã
400000.0,Rua Abrahão Calux,70,2,1, Sacomã
275000.0,Rua Marechal Pimentel,62,2,1, Sacomã
255000.0,Rua Professor Arnaldo João Semeraro,62,2,1, Sacomã
345000.0,Avenida Padre Arlindo Vieira,66,3,1, Sacomã
280000.0,Avenida dos Ourives,58,2,1, Sacomã
270000.0,Rua Mercedes Salano Castineiras,54,2,1, Sacomã
350000.0,Rua Professor Arnaldo João Semeraro,63,3,1, Sacomã
360000.0,Rua Isabel de Góis,63,3,1, Sacomã
330000.0,Rua Professor Arnaldo João Semeraro,67,3,1, Sacomã
308000.0,Rua Vergueiro,48,2,1, Sacomã
260000.0,Rua Isabel de Góis,65,3,1, Sacomã
233300.0,Rua Giácomo Cozzarelli,47,2,1, Sacomã
381000.0,Rua Coronel Francisco Inácio,60,2,1, Sacomã
330000.0,Rua Professor Arnaldo João Semeraro,62,2,1, Sacomã
270000.0,Rua Alessandro Alberti,50,2,1, Sacomã
225000.0,Rua Antônio Guarmerino,52,2,1, Sacomã
255200.0,Rua Aquiles Jovane,48,2,1, Sacomã
350000.0,Avenida Patente,89,3,1, Sacomã
320172.03,Rua Professor Arnaldo João Semeraro,65,1,1, Sacomã
250000.0,Rua Padre Jerônimo Vermin,65,2,1, Sacomã
259900.0,Rua Aquiles Jovane,58,2,1, Sacomã
297192.94,Rua Antônio Guarmerino,52,2,1, Sacomã
230000.0,Rua Padre Jerônimo Vermin,55,2,1, Sacomã
238500.0,Rua Aquiles Jovane,48,2,1, Sacomã
330000.0,Rua Marquês de Lages,74,3,1, Sacomã
280000.0,Avenida dos Ourives,62,3,1, Sacomã
249400.0,Avenida dos Ourives,52,2,1, Sacomã
450000.0,Rua Alfredo Jorel,122,3,1, Sacomã
340000.0,Rua Mercedes Salano Castineiras,57,2,2, Sacomã
265000.0,Rua dos Cariris Novos,62,3,1, Sacomã
320000.0,Rua Anny,61,3,1, Sacomã
210000.0,Avenida dos Ourives,54,2,1, Sacomã
428026.33,Rua Abagiba,67,3,1, Sacomã
210000.0,Avenida do Cursino,50,2,1, Sacomã
300000.0,Avenida Carlos Liviero,52,2,1, Sacomã
220000.0,Rua Aquiles Jovane,48,2,1, Sacomã
330000.0,Avenida Padre Arlindo Vieira,62,3,1, Sacomã
249500.0,Avenida dos Ourives,54,2,1, Sacomã
280000.0,Avenida Marginal Esquerda Anchieta,62,3,1, Sacomã
255000.0,Rua Anny,49,2,1, Sacomã
230000.0,Avenida dos Ourives,56,2,1, Sacomã
320000.0,Rua Vergueiro,47,2,1, Sacomã
200000.0,Avenida Padre Arlindo Vieira,47,2,1, Sacomã
209000.0,Rua Aquiles Jovane,48,2,1, Sacomã
265000.0,Estrada das Lágrimas,52,2,1, Sacomã
285000.0,Rua Anny,61,3,1, Sacomã
230000.0,Rua José Fernandes Caldas,49,2,1, Sacomã
225000.0,Rua Ângelo Bertini,52,2,1, Sacomã
269000.0,Rua Antônio José Vaz,104,1,1, Sacomã
265000.0,Rua Isabel de Góis,62,3,1, Sacomã
330000.0,Rua Judite Anderson,63,3,2, Sacomã
240000.0,Rua Augusto Blasi,53,2,1, Sacomã
240000.0,Avenida dos Ourives,64,2,1, Sacomã
245000.0,Rua Professor Arnaldo João Semeraro,70,2,1, Sacomã
280000.0,Rua Nossa Senhora das Mercês,52,2,1, Sacomã
250000.0,Rua Professor Arnaldo João Semeraro,64,2,1, Sacomã
225000.0,Avenida dos Ourives,65,3,1, Sacomã
280000.0,Rua Professor Arnaldo João Semeraro,62,2,1, Sacomã
560000.0,Rua Adolfo Reile,75,2,2, Sacomã
438704.0,Rua Vergueiro,48,2,1, Sacomã
518387.2,Rua Coronel Francisco Inácio,56,2,2, Sacomã
404339.04,Rua Anny,49,2,1, Sacomã
339000.0,Rua Padre Jerônimo Vermin,68,3,1, Sacomã
1695000.0,Rua São Vicente de Paulo,150,3,1, Santa Cecília
900000.0,Rua Dr. Gabriel dos Santos,122,3,1, Santa Cecília
1640000.0,Rua São Vicente de Paulo,150,0,2, Santa Cecília
1430000.0,Rua Dr. Gabriel dos Santos,155,3,1, Santa Cecília
554000.0,Rua Dona Veridiana,45,1,0, Santa Cecília
440000.0,Rua Tupi,64,2,0, Santa Cecília
481000.0,Rua Tupi,37,1,1, Santa Cecília
650000.0,Avenida Angélica,56,2,1, Santa Cecília
425000.0,Rua das Palmeiras,33,1,0, Santa Cecília
445000.0,Avenida São João,42,1,1, Santa Cecília
640000.0,Avenida São João,42,1,1, Santa Cecília
700000.0,Alameda Barros,37,1,1, Santa Cecília
330000.0,Rua Tupi,30,1,0, Santa Cecília
950000.0,Rua Conselheiro Brotero,108,2,2, Santa Cecília
550000.0,Alameda Barros,70,2,0, Santa Cecília
430000.0,Rua Dr. Gabriel dos Santos,48,1,1, Santa Cecília
410000.0,Avenida Duque de Caxias,26,1,0, Santa Cecília
1750000.0,Rua Doutor Albuquerque Lins,144,4,1, Santa Cecília
930000.0,Rua Dr. Gabriel dos Santos,95,2,1, Santa Cecília
329000.0,Avenida Duque de Caxias,26,1,0, Santa Cecília
1070000.0,Rua Jaguaribe,56,1,1, Santa Cecília
590000.0,Rua Rosa e Silva,72,2,1, Santa Cecília
2700000.0,Rua Emílio de Menezes,232,4,3, Santa Cecília
1000000.0,Rua Goitacaz,69,2,1, Santa Cecília
450000.0,Avenida Duque de Caxias,36,1,1, Santa Cecília
1440000.0,Rua Doutor Albuquerque Lins,117,4,2, Santa Cecília
4700000.0,Rua Tupi,360,4,4, Santa Cecília
3790000.0,Rua Doutor Brasílio Machado,325,3,1, Santa Cecília
3970000.0,Rua São Vicente de Paulo,270,4,5, Santa Cecília
6500000.0,Rua Tupi,330,4,4, Santa Cecília
560000.0,Rua Jaguaribe,46,1,1, Santa Cecília
1600000.0,Rua Conselheiro Brotero,197,4,1, Santa Cecília
2756000.0,Rua Doutor Albuquerque Lins,250,4,4, Santa Cecília
2400000.0,Alameda Barros,270,3,3, Santa Cecília
1500000.0,Rua São Vicente de Paulo,161,3,2, Santa Cecília
1100000.0,Rua São Vicente de Paulo,117,3,1, Santa Cecília
2880000.0,Rua Dr. Gabriel dos Santos,189,3,3, Santa Cecília
549000.0,Rua Dr. Gabriel dos Santos,36,1,1, Santa Cecília
1400000.0,Rua Tupi,103,3,2, Santa Cecília
430000.0,Rua Dr. Gabriel dos Santos,31,1,1, Santa Cecília
600000.0,Avenida Angélica,56,1,1, Santa Cecília
310000.0,Rua Frederico Abranches,39,2,0, Santa Cecília
1250000.0,Rua Doutor Albuquerque Lins,116,3,2, Santa Cecília
1300000.0,Rua Doutor Albuquerque Lins,120,3,1, Santa Cecília
1100000.0,Rua Baronesa de Itu,100,3,1, Santa Cecília
300000.0,Rua das Palmeiras,48,2,1, Santa Cecília
400000.0,Rua Dr. Gabriel dos Santos,48,1,1, Santa Cecília
1000000.0,Rua São Vicente de Paulo,93,2,1, Santa Cecília
690000.0,Rua Martim Francisco,50,2,1, Santa Cecília
1250000.0,Rua Doutor Brasílio Machado,100,2,1, Santa Cecília
1280000.0,Rua São Vicente de Paulo,155,3,1, Santa Cecília
1290000.0,Avenida Angélica,142,3,1, Santa Cecília
1700000.0,Rua Doutor Albuquerque Lins,200,3,2, Santa Cecília
1400000.0,Rua Doutor Brasílio Machado,130,3,2, Santa Cecília
1200000.0,Rua Doutor Albuquerque Lins,120,3,1, Santa Cecília
2500000.0,Rua Doutor Brasílio Machado,250,3,2, Santa Cecília
1431000.0,Rua Baronesa de Itu,144,3,1, Santa Cecília
2200000.0,Rua Doutor Brasílio Machado,252,3,3, Santa Cecília
1600000.0,Rua Baronesa de Itu,180,3,1, Santa Cecília
1700000.0,Rua Doutor Veiga Filho,178,3,1, Santa Cecília
2952854.8,Rua Dr. Gabriel dos Santos,270,4,3, Santa Cecília
1400000.0,Rua Baronesa de Itu,180,3,2, Santa Cecília
1260000.0,Rua Doutor Albuquerque Lins,125,3,1, Santa Cecília
1056704.0,Rua Doutor Albuquerque Lins,117,3,1, Santa Cecília
2700000.0,Rua Dr. Gabriel dos Santos,189,4,3, Santa Cecília
2600000.0,Rua Doutor Albuquerque Lins,251,3,3, Santa Cecília
440000.0,Rua Conselheiro Brotero,30,1,1, Santa Cecília
1350000.0,Rua São Vicente de Paulo,156,3,1, Santa Cecília
1100000.0,Rua Conselheiro Brotero,122,3,1, Santa Cecília
1915000.0,Rua Doutor Albuquerque Lins,210,4,2, Santa Cecília
360000.0,Avenida Duque de Caxias,26,1,0, Santa Cecília
800000.0,Rua Martim Francisco,100,2,1, Santa Cecília
550000.0,Rua Dona Veridiana,58,2,1, Santa Cecília
1002062.94,Rua Doutor Albuquerque Lins,130,3,1, Santa Cecília
1750000.0,Rua Doutor Veiga Filho,170,3,1, Santa Cecília
980000.0,Rua São Vicente de Paulo,105,2,1, Santa Cecília
1080000.0,Rua Tupi,145,3,1, Santa Cecília
4500000.0,Rua Dr. Gabriel dos Santos,450,4,6, Santa Cecília
890000.0,Rua Dr. Gabriel dos Santos,80,2,1, Santa Cecília
1100000.0,Rua Barão de Tatuí,145,3,1, Santa Cecília
1200000.0,Rua Doutor Brasílio Machado,155,3,1, Santa Cecília
870000.0,Rua Tupi,98,2,1, Santa Cecília
540413.52,Rua Helvétia,93,2,0, Santa Cecília
880000.0,Rua Canuto do Val,130,3,0, Santa Cecília
1225741.66,Rua Dona Veridiana,150,3,1, Santa Cecília
670000.0,Rua das Palmeiras,96,1,1, Santa Cecília
1240000.0,Avenida Angélica,147,3,1, Santa Cecília
1300000.0,Rua Rosa e Silva,185,3,2, Santa Cecília
745000.0,Alameda Barros,71,2,0, Santa Cecília
2000000.0,Rua Frederico Abranches,240,5,0, Santa Cecília
850000.0,Rua Jaguaribe,101,3,1, Santa Cecília
770000.0,Avenida São João,140,3,1, Santa Cecília
980000.0,Rua Rosa e Silva,147,3,1, Santa Cecília
1600000.0,Rua Dr. Gabriel dos Santos,190,0,2, Santa Cecília
1700000.0,Rua Doutor Veiga Filho,130,2,1, Santa Cecília
495000.0,Alameda Glete,102,2,0, Santa Cecília
900000.0,Rua Conselheiro Brotero,80,2,1, Santa Cecília
1650000.0,Rua Doutor Veiga Filho,130,3,1, Santa Cecília
650000.0,Rua Dr. Gabriel dos Santos,110,2,1, Santa Cecília
1500000.0,Alameda Barros,167,3,1, Santa Cecília
1300000.0,Rua Rosa e Silva,140,3,1, Santa Cecília
1350000.0,Rua Dr. Gabriel dos Santos,142,3,1, Santa Cecília
810000.0,Rua Doutor Brasílio Machado,96,2,0, Santa Cecília
1065754.08,Avenida Angélica,160,3,1, Santa Cecília
2312836.9,Alameda Barros,221,4,3, Santa Cecília
950000.0,Avenida Angélica,85,2,1, Santa Cecília
1600000.0,Rua Baronesa de Itu,180,4,1, Santa Cecília
1800000.0,Rua Doutor Brasílio Machado,250,3,2, Santa Cecília
2200000.0,Rua Emílio de Menezes,206,3,2, Santa Cecília
1500000.0,Rua Doutor Albuquerque Lins,127,3,2, Santa Cecília
1400000.0,Rua Baronesa de Itu,180,3,1, Santa Cecília
2450000.0,Rua Conselheiro Brotero,246,4,5, Santa Cecília
3300000.0,Rua Doutor Veiga Filho,310,4,4, Santa Cecília
1100000.0,Avenida Angélica,127,3,1, Santa Cecília
1300000.0,Rua Dr. Gabriel dos Santos,144,3,1, Santa Cecília
850000.0,Avenida Angélica,107,3,1, Santa Cecília
2600000.0,Rua Dr. Gabriel dos Santos,258,2,2, Santa Cecília
1700000.0,Rua Doutor Brasílio Machado,250,3,2, Santa Cecília
3600000.0,Rua Dr. Gabriel dos Santos,236,4,3, Santa Cecília
780000.0,Rua Tupi,90,2,1, Santa Cecília
298085.04,Rua Azevedo Marques,35,1,1, Santa Cecília
530000.0,Rua Tupi,47,1,1, Santa Cecília
1850000.0,Rua Baronesa de Itu,154,3,2, Santa Cecília
950000.0,Alameda Barros,125,3,0, Santa Cecília
1700000.0,Rua Doutor Albuquerque Lins,160,3,2, Santa Cecília
1090706.03,Rua Dr. Gabriel dos Santos,130,3,1, Santa Cecília
750000.0,Rua Doutor Cândido Espinheira,89,2,1, Santa Cecília
692000.0,Rua Tupi,110,2,1, Santa Cecília
2100000.0,Alameda Barros,213,3,1, Santa Cecília
510000.0,Avenida General Olímpio da Silveira,102,2,0, Santa Cecília
2200000.0,Rua Doutor Albuquerque Lins,220,3,1, Santa Cecília
415000.0,Rua das Palmeiras,33,1,0, Santa Cecília
400000.0,Rua São Vicente de Paulo,25,1,1, Santa Cecília
680000.0,Rua das Palmeiras,106,2,0, Santa Cecília
2100000.0,Rua Doutor Albuquerque Lins,339,4,1, Santa Cecília
1250000.0,Rua Conselheiro Brotero,127,3,1, Santa Cecília
2390000.0,Alameda Barros,155,3,4, Santa Cecília
591747.07,Avenida General Olímpio da Silveira,105,2,0, Santa Cecília
2100000.0,Rua Conselheiro Brotero,237,3,2, Santa Cecília
450000.0,Rua Tupi,40,1,1, Santa Cecília
3100000.0,Rua São Vicente de Paulo,210,2,2, Santa Cecília
700000.0,Avenida São João,140,3,1, Santa Cecília
1750000.0,Rua Doutor Albuquerque Lins,200,3,1, Santa Cecília
1150000.0,Rua Francisco Estácio Fortes,145,4,1, Santa Cecília
390000.0,Praça Marechal Deodoro,42,2,1, Santa Cecília
2200000.0,Rua Doutor Brasílio Machado,241,3,4, Santa Cecília
463540.5,Rua Doutor Frederico Steidel,117,3,0, Santa Cecília
370000.0,Rua Azevedo Marques,45,1,0, Santa Cecília
1000000.0,Rua Sebastião Pereira,220,3,0, Santa Cecília
684968.57,Rua das Palmeiras,85,3,0, Santa Cecília
1450000.0,Rua São Vicente de Paulo,158,3,1, Santa Cecília
350000.0,Rua das Palmeiras,44,1,0, Santa Cecília
530000.0,Rua das Palmeiras,57,2,1, Santa Cecília
480000.0,Alameda Barros,47,1,0, Santa Cecília
275000.0,Rua Dona Veridiana,28,1,0, Santa Cecília
414000.0,Rua São Vicente de Paulo,40,1,1, Santa Cecília
